,FTR,HomeTeam,AwayTeam,FTHG,FTAG
1247,D,Hoffenheim,Schalke 04,1,1
1248,A,Hannover,Hertha,0,2
1249,H,Dortmund,Freiburg,2,0
1250,A,Fortuna Dusseldorf,Mainz,0,1
1251,H,M'gladbach,Hannover,4,1
1252,D,Freiburg,Werder Bremen,1,1
1253,H,Wolfsburg,RB Leipzig,1,0
1254,H,Schalke 04,Nurnberg,5,2
1255,A,Mainz,Dortmund,1,2
1256,D,Hertha,Hoffenheim,3,3
1257,D,Bayern Munich,Fortuna Dusseldorf,3,3
1258,A,Augsburg,Ein Frankfurt,1,3
1259,H,Leverkusen,Stuttgart,2,0
1260,H,RB Leipzig,Leverkusen,3,0
1261,H,Ein Frankfurt,Schalke 04,3,0
1262,A,Werder Bremen,M'gladbach,1,3
1263,A,Nurnberg,Stuttgart,0,2
1264,H,Hoffenheim,Augsburg,2,1
1265,A,Freiburg,Mainz,1,3
1266,H,Fortuna Dusseldorf,Hertha,4,1
1267,H,Dortmund,Bayern Munich,3,2
1268,H,Hannover,Wolfsburg,2,1
1269,H,M'gladbach,Fortuna Dusseldorf,3,0
1270,H,Mainz,Werder Bremen,2,1
1271,A,Wolfsburg,Dortmund,0,1
1272,H,Schalke 04,Hannover,3,1
1273,A,Leverkusen,Hoffenheim,1,4
1274,A,Hertha,RB Leipzig,0,3
1275,D,Bayern Munich,Freiburg,1,1
1276,D,Augsburg,Nurnberg,2,2
1277,A,Stuttgart,Ein Frankfurt,0,3
1278,A,Werder Bremen,Leverkusen,2,6
1279,D,RB Leipzig,Schalke 04,0,0
1280,D,Nurnberg,Ein Frankfurt,1,1
1281,A,Mainz,Bayern Munich,1,2
1282,H,Hoffenheim,Stuttgart,4,0
1283,A,Hannover,Augsburg,1,2
1284,A,Fortuna Dusseldorf,Wolfsburg,0,3
1285,D,Dortmund,Hertha,2,2
1286,H,Freiburg,M'gladbach,3,1
1287,H,M'gladbach,Mainz,4,0
1288,D,Hertha,Freiburg,1,1
1289,A,Wolfsburg,Bayern Munich,1,3
1290,A,Stuttgart,Dortmund,0,4
1291,A,Schalke 04,Werder Bremen,0,2
1292,A,Nurnberg,Hoffenheim,1,3
1293,D,Leverkusen,Hannover,2,2
1294,D,Augsburg,RB Leipzig,0,0
1295,H,Ein Frankfurt,Fortuna Dusseldorf,7,1
1296,H,RB Leipzig,Nurnberg,6,0
1297,A,Hoffenheim,Ein Frankfurt,1,2
1298,D,Freiburg,Leverkusen,0,0
1299,D,Mainz,Hertha,0,0
1300,H,Hannover,Stuttgart,3,1
1301,A,Fortuna Dusseldorf,Schalke 04,0,2
1302,H,Dortmund,Augsburg,4,3
1303,A,Bayern Munich,M'gladbach,0,3
1304,H,Werder Bremen,Wolfsburg,2,0
1305,H,Ein Frankfurt,Hannover,4,1
1306,H,Augsburg,Freiburg,4,1
1307,D,Wolfsburg,M'gladbach,2,2
1308,H,Stuttgart,Werder Bremen,2,1
1309,H,Schalke 04,Mainz,1,0
1310,H,Nurnberg,Fortuna Dusseldorf,3,0
1311,A,Leverkusen,Dortmund,2,4
1312,A,Hoffenheim,RB Leipzig,1,2
1313,H,Hertha,Bayern Munich,2,0
1314,H,RB Leipzig,Stuttgart,2,0
1315,H,M'gladbach,Ein Frankfurt,3,1
1316,D,Mainz,Wolfsburg,0,0
1317,A,Fortuna Dusseldorf,Leverkusen,1,2
1318,H,Dortmund,Nurnberg,7,0
1319,H,Werder Bremen,Hertha,3,1
1320,A,Hannover,Hoffenheim,1,3
1321,H,Freiburg,Schalke 04,1,0
1322,D,Bayern Munich,Augsburg,1,1
1323,H,Leverkusen,Mainz,1,0
1324,D,Ein Frankfurt,RB Leipzig,1,1
1325,A,Wolfsburg,Freiburg,1,3
1326,A,Schalke 04,Bayern Munich,0,2
1327,H,Nurnberg,Hannover,2,0
1328,D,Hoffenheim,Dortmund,1,1
1329,H,Hertha,M'gladbach,4,2
1330,A,Augsburg,Werder Bremen,2,3
1331,D,Stuttgart,Fortuna Dusseldorf,0,0
1332,D,Werder Bremen,Nurnberg,1,1
1333,D,Freiburg,Stuttgart,3,3
1334,D,Wolfsburg,Hertha,2,2
1335,H,RB Leipzig,Hannover,3,2
1336,H,M'gladbach,Schalke 04,2,1
1337,H,Mainz,Augsburg,2,1
1338,H,Fortuna Dusseldorf,Hoffenheim,2,1
1339,H,Bayern Munich,Leverkusen,3,1
1340,H,Dortmund,Ein Frankfurt,3,1
1341,A,Schalke 04,Hertha,0,2
1342,D,RB Leipzig,Fortuna Dusseldorf,1,1
1343,A,Stuttgart,Bayern Munich,0,3
1344,D,Nurnberg,Mainz,1,1
1345,A,Leverkusen,Wolfsburg,1,3
1346,H,Hoffenheim,Freiburg,3,1
1347,A,Ein Frankfurt,Werder Bremen,1,2
1348,D,Augsburg,M'gladbach,1,1
1349,D,Hannover,Dortmund,0,0
1350,H,Mainz,Stuttgart,1,0
1351,H,Dortmund,RB Leipzig,4,1
1352,H,Wolfsburg,Schalke 04,2,1
1353,D,Werder Bremen,Hannover,1,1
1354,H,M'gladbach,Leverkusen,2,0
1355,H,Hertha,Nurnberg,1,0
1356,A,Freiburg,Ein Frankfurt,0,2
1357,A,Fortuna Dusseldorf,Augsburg,1,2
1358,H,Bayern Munich,Hoffenheim,3,1
1359,H,Wolfsburg,FC Koln,4,1
1360,H,Schalke 04,Ein Frankfurt,1,0
1361,A,Mainz,Werder Bremen,1,2
1362,H,Leverkusen,Hannover,3,2
1363,H,Hoffenheim,Dortmund,3,1
1364,A,Hertha,RB Leipzig,2,6
1365,H,Hamburg,M'gladbach,2,1
1366,H,Freiburg,Augsburg,2,0
1367,A,Bayern Munich,Stuttgart,1,4
1368,D,Werder Bremen,Leverkusen,0,0
1369,H,Stuttgart,Hoffenheim,2,0
1370,H,RB Leipzig,Wolfsburg,4,1
1371,H,M'gladbach,Freiburg,3,1
1372,H,Hannover,Hertha,3,1
1373,A,FC Koln,Bayern Munich,1,3
1374,H,Ein Frankfurt,Hamburg,3,0
1375,A,Dortmund,Mainz,1,2
1376,A,Augsburg,Schalke 04,1,2
1377,D,Werder Bremen,Dortmund,1,1
1378,H,Mainz,RB Leipzig,3,0
1379,A,Wolfsburg,Hamburg,1,3
1380,D,Schalke 04,M'gladbach,1,1
1381,A,Leverkusen,Stuttgart,0,1
1382,D,Hertha,Augsburg,2,2
1383,H,Freiburg,FC Koln,3,2
1384,H,Bayern Munich,Ein Frankfurt,4,1
1385,H,Hoffenheim,Hannover,3,1
1386,D,FC Koln,Schalke 04,2,2
1387,H,Augsburg,Mainz,2,0
1388,H,Stuttgart,Werder Bremen,2,0
1389,A,RB Leipzig,Hoffenheim,2,5
1390,A,Hannover,Bayern Munich,0,3
1391,H,Hamburg,Freiburg,1,0
1392,A,Ein Frankfurt,Hertha,0,3
1393,H,Dortmund,Leverkusen,4,0
1394,H,M'gladbach,Wolfsburg,3,0
1395,H,Mainz,Freiburg,2,0
1396,D,Werder Bremen,RB Leipzig,1,1
1397,H,Schalke 04,Dortmund,2,0
1398,D,Stuttgart,Hannover,1,1
1399,H,Leverkusen,Ein Frankfurt,4,1
1400,H,Hoffenheim,Hamburg,2,0
1401,H,Hertha,FC Koln,2,1
1402,H,Bayern Munich,M'gladbach,5,1
1403,D,Wolfsburg,Augsburg,0,0
1404,A,RB Leipzig,Leverkusen,1,4
1405,D,Ein Frankfurt,Hoffenheim,1,1
1406,H,Dortmund,Stuttgart,3,0
1407,H,M'gladbach,Hertha,2,1
1408,H,Hamburg,Schalke 04,3,2
1409,A,Freiburg,Wolfsburg,0,2
1410,D,FC Koln,Mainz,1,1
1411,A,Augsburg,Bayern Munich,1,4
1412,H,Hannover,Werder Bremen,2,1
1413,H,Werder Bremen,Ein Frankfurt,2,1
1414,D,Mainz,M'gladbach,0,0
1415,D,Stuttgart,Hamburg,1,1
1416,H,Schalke 04,Freiburg,2,0
1417,D,Leverkusen,Augsburg,0,0
1418,H,Hoffenheim,FC Koln,6,0
1419,D,Hertha,Wolfsburg,0,0
1420,A,Hannover,RB Leipzig,2,3
1421,H,Bayern Munich,Dortmund,6,0
1422,H,RB Leipzig,Bayern Munich,2,1
1423,H,FC Koln,Leverkusen,2,0
1424,H,Dortmund,Hannover,1,0
1425,A,Wolfsburg,Schalke 04,0,1
1426,D,M'gladbach,Hoffenheim,3,3
1427,A,Hamburg,Hertha,1,2
1428,H,Ein Frankfurt,Mainz,3,0
1429,A,Augsburg,Werder Bremen,1,3
1430,A,Freiburg,Stuttgart,1,2
1431,H,Werder Bremen,FC Koln,3,1
1432,D,Stuttgart,RB Leipzig,0,0
1433,H,Dortmund,Ein Frankfurt,3,2
1434,H,Leverkusen,M'gladbach,2,0
1435,H,Hoffenheim,Wolfsburg,3,0
1436,D,Hertha,Freiburg,0,0
1437,A,Hannover,Augsburg,1,3
1438,H,Bayern Munich,Hamburg,6,0
1439,A,Mainz,Schalke 04,0,1
1440,A,Freiburg,Bayern Munich,0,4
1441,A,FC Koln,Stuttgart,2,3
1442,A,Wolfsburg,Leverkusen,1,2
1443,H,Schalke 04,Hertha,1,0
1444,D,RB Leipzig,Dortmund,1,1
1445,D,Hamburg,Mainz,0,0
1446,H,Ein Frankfurt,Hannover,1,0
1447,A,Augsburg,Hoffenheim,0,2
1448,D,M'gladbach,Werder Bremen,2,2
1449,D,Dortmund,Augsburg,1,1
1450,A,RB Leipzig,FC Koln,1,2
1451,A,Leverkusen,Schalke 04,0,2
1452,H,Werder Bremen,Hamburg,1,0
1453,H,Stuttgart,Ein Frankfurt,1,0
1454,D,Hoffenheim,Freiburg,1,1
1455,A,Hannover,M'gladbach,0,1
1456,D,Bayern Munich,Hertha,0,0
1457,D,Mainz,Wolfsburg,1,1
1458,H,Ein Frankfurt,RB Leipzig,2,1
1459,A,M'gladbach,Dortmund,0,1
1460,A,Augsburg,Stuttgart,0,1
1461,A,Wolfsburg,Bayern Munich,1,2
1462,H,Schalke 04,Hoffenheim,2,1
1463,A,Hamburg,Leverkusen,1,2
1464,H,Freiburg,Werder Bremen,1,0
1465,D,FC Koln,Hannover,1,1
1466,A,Hertha,Mainz,0,2
1467,H,Werder Bremen,Wolfsburg,3,1
1468,H,Stuttgart,M'gladbach,1,0
1469,A,Leverkusen,Hertha,0,2
1470,H,Hoffenheim,Mainz,4,2
1471,H,Hannover,Freiburg,2,1
1472,H,Ein Frankfurt,FC Koln,4,2
1473,H,Dortmund,Hamburg,2,0
1474,H,Bayern Munich,Schalke 04,2,1
1475,H,RB Leipzig,Augsburg,2,0
1476,D,Hamburg,Hannover,1,1
1477,H,Augsburg,Ein Frankfurt,3,0
1478,D,Wolfsburg,Stuttgart,1,1
1479,A,Schalke 04,Werder Bremen,1,2
1480,A,M'gladbach,RB Leipzig,0,1
1481,A,Mainz,Bayern Munich,0,2
1482,D,Hertha,Hoffenheim,1,1
1483,D,Freiburg,Leverkusen,0,0
1484,A,FC Koln,Dortmund,2,3
1485,H,Leverkusen,Mainz,2,0
1486,A,Hannover,Wolfsburg,0,1
1487,D,Werder Bremen,Hertha,0,0
1488,A,Stuttgart,Schalke 04,0,2
1489,D,RB Leipzig,Hamburg,1,1
1490,D,FC Koln,Augsburg,1,1
1491,D,Dortmund,Freiburg,2,2
1492,H,Bayern Munich,Hoffenheim,5,2
1493,H,Ein Frankfurt,M'gladbach,2,0
1494,D,Schalke 04,Hannover,1,1
1495,H,Bayern Munich,Werder Bremen,4,2
1496,A,Wolfsburg,Ein Frankfurt,1,3
1497,H,M'gladbach,Augsburg,2,0
1498,H,Mainz,Stuttgart,3,2
1499,A,Hoffenheim,Leverkusen,1,4
1500,A,Hamburg,FC Koln,0,2
1501,H,Freiburg,RB Leipzig,2,1
1502,D,Hertha,Dortmund,1,1
1503,H,FC Koln,M'gladbach,2,1
1504,D,Dortmund,Wolfsburg,0,0
1505,D,Werder Bremen,Hoffenheim,1,1
1506,H,Stuttgart,Hertha,1,0
1507,H,RB Leipzig,Schalke 04,3,1
1508,H,Hannover,Mainz,3,2
1509,D,Ein Frankfurt,Freiburg,1,1
1510,H,Augsburg,Hamburg,1,0
1511,A,Leverkusen,Bayern Munich,1,3
1512,A,RB Leipzig,Hertha,2,3
1513,D,Hannover,Leverkusen,4,4
1514,D,Werder Bremen,Mainz,2,2
1515,A,Stuttgart,Bayern Munich,0,1
1516,H,FC Koln,Wolfsburg,1,0
1517,D,Ein Frankfurt,Schalke 04,2,2
1518,H,Dortmund,Hoffenheim,2,1
1519,D,Augsburg,Freiburg,3,3
1520,H,M'gladbach,Hamburg,3,1
1521,H,Schalke 04,Augsburg,3,2
1522,H,Leverkusen,Werder Bremen,1,0
1523,H,Hoffenheim,Stuttgart,1,0
1524,H,Hertha,Hannover,3,1
1525,H,Bayern Munich,FC Koln,1,0
1526,D,Wolfsburg,RB Leipzig,1,1
1527,A,Mainz,Dortmund,0,2
1528,A,Hamburg,Ein Frankfurt,1,2
1529,H,Freiburg,M'gladbach,1,0
1530,H,Hannover,Hoffenheim,2,0
1531,A,FC Koln,Freiburg,3,4
1532,D,Augsburg,Hertha,1,1
1533,D,RB Leipzig,Mainz,2,2
1534,D,M'gladbach,Schalke 04,1,1
1535,D,Hamburg,Wolfsburg,0,0
1536,A,Ein Frankfurt,Bayern Munich,0,1
1537,A,Dortmund,Werder Bremen,1,2
1538,A,Stuttgart,Leverkusen,0,2
1539,H,Wolfsburg,M'gladbach,3,0
1540,A,Hertha,Ein Frankfurt,1,2
1541,H,Werder Bremen,Stuttgart,1,0
1542,D,Schalke 04,FC Koln,2,2
1543,A,Mainz,Augsburg,1,3
1544,D,Leverkusen,Dortmund,1,1
1545,H,Hoffenheim,RB Leipzig,4,0
1546,H,Bayern Munich,Hannover,3,1
1547,D,Freiburg,Hamburg,0,0
1548,H,Hamburg,Hoffenheim,3,0
1549,A,FC Koln,Hertha,0,2
1550,H,RB Leipzig,Werder Bremen,2,0
1551,H,M'gladbach,Bayern Munich,2,1
1552,H,Freiburg,Mainz,2,1
1553,A,Ein Frankfurt,Leverkusen,0,1
1554,D,Dortmund,Schalke 04,4,4
1555,H,Augsburg,Wolfsburg,2,1
1556,D,Hannover,Stuttgart,1,1
1557,H,Werder Bremen,Hannover,4,0
1558,H,Schalke 04,Hamburg,2,0
1559,H,Wolfsburg,Freiburg,3,1
1560,H,Mainz,FC Koln,1,0
1561,D,Leverkusen,RB Leipzig,2,2
1562,D,Hoffenheim,Ein Frankfurt,1,1
1563,A,Hertha,M'gladbach,2,4
1564,H,Bayern Munich,Augsburg,3,0
1565,H,Stuttgart,Dortmund,2,1
1566,D,Wolfsburg,Hertha,3,3
1567,A,FC Koln,Hoffenheim,0,3
1568,H,RB Leipzig,Hannover,2,1
1569,D,M'gladbach,Mainz,1,1
1570,H,Hamburg,Stuttgart,3,1
1571,A,Freiburg,Schalke 04,0,1
1572,A,Dortmund,Bayern Munich,1,3
1573,D,Augsburg,Leverkusen,1,1
1574,H,Ein Frankfurt,Werder Bremen,2,1
1575,A,Werder Bremen,Augsburg,0,3
1576,H,Stuttgart,Freiburg,3,0
1577,D,Schalke 04,Wolfsburg,1,1
1578,H,Leverkusen,FC Koln,2,1
1579,A,Hoffenheim,M'gladbach,1,3
1580,H,Hertha,Hamburg,2,1
1581,H,Hannover,Dortmund,4,2
1582,H,Bayern Munich,RB Leipzig,2,0
1583,D,Mainz,Ein Frankfurt,1,1
1584,D,Wolfsburg,Hoffenheim,1,1
1585,D,Freiburg,Hertha,1,1
1586,D,FC Koln,Werder Bremen,0,0
1587,H,RB Leipzig,Stuttgart,1,0
1588,A,M'gladbach,Leverkusen,1,5
1589,A,Hamburg,Bayern Munich,0,1
1590,D,Ein Frankfurt,Dortmund,2,2
1591,A,Augsburg,Hannover,1,2
1592,H,Schalke 04,Mainz,2,0
1593,A,Werder Bremen,M'gladbach,0,2
1594,D,Leverkusen,Wolfsburg,2,2
1595,H,Mainz,Hamburg,3,2
1596,D,Hoffenheim,Augsburg,2,2
1597,A,Hertha,Schalke 04,0,2
1598,A,Hannover,Ein Frankfurt,1,2
1599,A,Dortmund,RB Leipzig,2,3
1600,H,Bayern Munich,Freiburg,5,0
1601,H,Stuttgart,FC Koln,2,1
1602,D,Hertha,Bayern Munich,2,2
1603,H,Freiburg,Hoffenheim,3,2
1604,A,FC Koln,RB Leipzig,1,2
1605,D,Wolfsburg,Mainz,1,1
1606,H,M'gladbach,Hannover,2,1
1607,D,Hamburg,Werder Bremen,0,0
1608,H,Ein Frankfurt,Stuttgart,2,1
1609,A,Augsburg,Dortmund,1,2
1610,D,Schalke 04,Leverkusen,1,1
1611,H,Leverkusen,Hamburg,3,0
1612,D,Hannover,FC Koln,0,0
1613,D,Werder Bremen,Freiburg,0,0
1614,D,Stuttgart,Augsburg,0,0
1615,H,RB Leipzig,Ein Frankfurt,2,1
1616,H,Mainz,Hertha,1,0
1617,H,Hoffenheim,Schalke 04,2,0
1618,H,Dortmund,M'gladbach,6,1
1619,D,Bayern Munich,Wolfsburg,2,2
1620,A,Mainz,Hoffenheim,2,3
1621,H,Hertha,Leverkusen,2,1
1622,A,Hamburg,Dortmund,0,3
1623,D,Freiburg,Hannover,1,1
1624,A,FC Koln,Ein Frankfurt,0,1
1625,D,Wolfsburg,Werder Bremen,1,1
1626,A,Schalke 04,Bayern Munich,0,3
1627,H,M'gladbach,Stuttgart,2,0
1628,H,Augsburg,RB Leipzig,1,0
1629,H,Leverkusen,Freiburg,4,0
1630,D,Hoffenheim,Hertha,1,1
1631,H,Dortmund,FC Koln,5,0
1632,A,Werder Bremen,Schalke 04,1,2
1633,H,Stuttgart,Wolfsburg,1,0
1634,D,RB Leipzig,M'gladbach,2,2
1635,A,Ein Frankfurt,Augsburg,1,2
1636,H,Bayern Munich,Mainz,4,0
1637,H,Hannover,Hamburg,2,0
1638,H,Schalke 04,Stuttgart,3,1
1639,D,Hertha,Werder Bremen,1,1
1640,D,Wolfsburg,Hannover,1,1
1641,A,M'gladbach,Ein Frankfurt,0,1
1642,H,Mainz,Leverkusen,3,1
1643,H,Hoffenheim,Bayern Munich,2,0
1644,D,Freiburg,Dortmund,0,0
1645,H,Augsburg,FC Koln,3,0
1646,A,Hamburg,RB Leipzig,0,2
1647,H,RB Leipzig,Freiburg,4,1
1648,H,Hannover,Schalke 04,1,0
1649,A,Werder Bremen,Bayern Munich,0,2
1650,H,Stuttgart,Mainz,1,0
1651,D,Leverkusen,Hoffenheim,2,2
1652,A,Ein Frankfurt,Wolfsburg,0,1
1653,H,Dortmund,Hertha,2,0
1654,D,Augsburg,M'gladbach,2,2
1655,A,FC Koln,Hamburg,1,3
1656,H,M'gladbach,FC Koln,1,0
1657,D,Freiburg,Ein Frankfurt,0,0
1658,A,Wolfsburg,Dortmund,0,3
1659,H,Schalke 04,RB Leipzig,2,0
1660,A,Mainz,Hannover,0,1
1661,H,Hoffenheim,Werder Bremen,1,0
1662,H,Hertha,Stuttgart,2,0
1663,H,Hamburg,Augsburg,1,0
1664,H,Bayern Munich,Leverkusen,3,1
1665,D,M'gladbach,Darmstadt,2,2
1666,D,Ingolstadt,Schalke 04,1,1
1667,D,Hoffenheim,Augsburg,0,0
1668,A,Hertha,Leverkusen,2,6
1669,H,Hamburg,Wolfsburg,2,1
1670,H,FC Koln,Mainz,2,0
1671,D,Ein Frankfurt,RB Leipzig,2,2
1672,H,Dortmund,Werder Bremen,4,3
1673,H,Bayern Munich,Freiburg,4,1
1674,D,Wolfsburg,M'gladbach,1,1
1675,A,Werder Bremen,Hoffenheim,3,5
1676,D,Schalke 04,Hamburg,1,1
1677,A,RB Leipzig,Bayern Munich,4,5
1678,H,Mainz,Ein Frankfurt,4,2
1679,D,Leverkusen,FC Koln,2,2
1680,D,Freiburg,Ingolstadt,1,1
1681,A,Darmstadt,Hertha,0,2
1682,D,Augsburg,Dortmund,1,1
1683,D,Hamburg,Mainz,0,0
1684,H,Freiburg,Schalke 04,2,0
1685,D,M'gladbach,Augsburg,1,1
1686,D,Ingolstadt,Leverkusen,1,1
1687,A,Hertha,RB Leipzig,1,4
1688,A,Ein Frankfurt,Wolfsburg,0,2
1689,H,Dortmund,Hoffenheim,2,1
1690,H,Bayern Munich,Darmstadt,1,0
1691,H,FC Koln,Werder Bremen,4,3
1692,H,Hoffenheim,Ein Frankfurt,1,0
1693,H,Augsburg,Hamburg,4,0
1694,A,Wolfsburg,Bayern Munich,0,6
1695,H,Werder Bremen,Hertha,2,0
1696,D,RB Leipzig,Ingolstadt,0,0
1697,A,Mainz,M'gladbach,1,2
1698,D,Dortmund,FC Koln,0,0
1699,H,Darmstadt,Freiburg,3,0
1700,A,Leverkusen,Schalke 04,1,4
1701,D,Schalke 04,RB Leipzig,1,1
1702,H,Freiburg,Leverkusen,2,1
1703,A,M'gladbach,Dortmund,2,3
1704,A,Ingolstadt,Werder Bremen,2,4
1705,H,Hertha,Wolfsburg,1,0
1706,A,Hamburg,Darmstadt,1,2
1707,H,Ein Frankfurt,Augsburg,3,1
1708,D,Bayern Munich,Mainz,2,2
1709,D,FC Koln,Hoffenheim,1,1
1710,H,Werder Bremen,Hamburg,2,1
1711,H,Darmstadt,Schalke 04,2,1
1712,H,Wolfsburg,Ingolstadt,3,0
1713,H,RB Leipzig,Freiburg,4,0
1714,H,Mainz,Hertha,1,0
1715,D,Leverkusen,Bayern Munich,0,0
1716,H,Hoffenheim,M'gladbach,5,3
1717,H,Dortmund,Ein Frankfurt,3,1
1718,H,Augsburg,FC Koln,2,1
1719,H,Ingolstadt,Darmstadt,3,2
1720,H,Hertha,Augsburg,2,0
1721,H,Schalke 04,Wolfsburg,4,1
1722,H,RB Leipzig,Leverkusen,1,0
1723,H,Hamburg,Hoffenheim,2,1
1724,H,Freiburg,Mainz,1,0
1725,A,FC Koln,M'gladbach,2,3
1726,H,Bayern Munich,Dortmund,4,1
1727,D,Ein Frankfurt,Werder Bremen,2,2
1728,A,Wolfsburg,Freiburg,0,1
1729,H,M'gladbach,Hertha,1,0
1730,A,Mainz,RB Leipzig,2,3
1731,A,Darmstadt,Leverkusen,0,2
1732,A,Augsburg,Ingolstadt,2,3
1733,H,Werder Bremen,Schalke 04,3,0
1734,H,Hoffenheim,Bayern Munich,1,0
1735,H,FC Koln,Ein Frankfurt,1,0
1736,H,Dortmund,Hamburg,3,0
1737,D,Leverkusen,Wolfsburg,3,3
1738,H,Ingolstadt,Mainz,2,1
1739,D,Schalke 04,Dortmund,1,1
1740,H,RB Leipzig,Darmstadt,4,0
1741,H,Hamburg,FC Koln,2,1
1742,A,Freiburg,Werder Bremen,2,5
1743,D,Ein Frankfurt,M'gladbach,0,0
1744,H,Bayern Munich,Augsburg,6,0
1745,A,Hertha,Hoffenheim,1,3
1746,A,M'gladbach,Bayern Munich,0,1
1747,A,Mainz,Schalke 04,0,1
1748,H,Wolfsburg,Darmstadt,1,0
1749,H,Werder Bremen,RB Leipzig,3,0
1750,H,Hoffenheim,Leverkusen,1,0
1751,H,FC Koln,Hertha,4,2
1752,D,Ein Frankfurt,Hamburg,0,0
1753,D,Augsburg,Freiburg,1,1
1754,H,Dortmund,Ingolstadt,1,0
1755,H,Schalke 04,Augsburg,3,0
1756,H,Hamburg,M'gladbach,2,1
1757,A,RB Leipzig,Wolfsburg,0,1
1758,D,Ingolstadt,FC Koln,2,2
1759,H,Hertha,Dortmund,2,1
1760,D,Freiburg,Hoffenheim,1,1
1761,H,Darmstadt,Mainz,2,1
1762,H,Bayern Munich,Ein Frankfurt,3,0
1763,D,Leverkusen,Werder Bremen,1,1
1764,H,Hamburg,Hertha,1,0
1765,A,Ein Frankfurt,Freiburg,1,2
1766,H,Werder Bremen,Darmstadt,2,0
1767,H,M'gladbach,Schalke 04,4,2
1768,D,Mainz,Wolfsburg,1,1
1769,H,Hoffenheim,Ingolstadt,5,2
1770,A,FC Koln,Bayern Munich,0,3
1771,H,Dortmund,Leverkusen,6,2
1772,D,Augsburg,RB Leipzig,2,2
1773,D,Schalke 04,Hoffenheim,1,1
1774,A,Ingolstadt,M'gladbach,0,2
1775,H,RB Leipzig,FC Koln,3,1
1776,A,Leverkusen,Mainz,0,2
1777,H,Hertha,Ein Frankfurt,2,0
1778,A,Freiburg,Dortmund,0,3
1779,A,Darmstadt,Augsburg,1,2
1780,H,Bayern Munich,Hamburg,8,0
1781,A,Wolfsburg,Werder Bremen,1,2
1782,A,M'gladbach,RB Leipzig,1,2
1783,D,FC Koln,Schalke 04,1,1
1784,A,Mainz,Werder Bremen,0,2
1785,H,Hoffenheim,Darmstadt,2,0
1786,D,Hertha,Bayern Munich,1,1
1787,D,Hamburg,Freiburg,2,2
1788,A,Ein Frankfurt,Ingolstadt,0,2
1789,H,Dortmund,Wolfsburg,3,0
1790,A,Augsburg,Leverkusen,1,3
1791,H,Wolfsburg,Hoffenheim,2,1
1792,H,Freiburg,FC Koln,2,1
1793,A,Werder Bremen,M'gladbach,0,1
1794,H,Schalke 04,Hertha,2,0
1795,A,RB Leipzig,Hamburg,0,3
1796,H,Leverkusen,Ein Frankfurt,3,0
1797,A,Ingolstadt,Bayern Munich,0,2
1798,H,Darmstadt,Dortmund,2,1
1799,H,Mainz,Augsburg,2,0
1800,H,Ein Frankfurt,Darmstadt,2,0
1801,H,Augsburg,Werder Bremen,3,2
1802,H,M'gladbach,Freiburg,3,0
1803,H,Hoffenheim,Mainz,4,0
1804,H,Hertha,Ingolstadt,1,0
1805,H,FC Koln,Wolfsburg,1,0
1806,H,Dortmund,RB Leipzig,1,0
1807,D,Bayern Munich,Schalke 04,1,1
1808,H,Hamburg,Leverkusen,1,0
1809,D,Mainz,Dortmund,1,1
1810,H,Freiburg,Hertha,2,1
1811,A,Wolfsburg,Augsburg,1,2
1812,A,Werder Bremen,Bayern Munich,1,2
1813,H,RB Leipzig,Hoffenheim,2,1
1814,A,Leverkusen,M'gladbach,2,3
1815,H,Ingolstadt,Hamburg,3,1
1816,A,Darmstadt,FC Koln,1,6
1817,A,Schalke 04,Ein Frankfurt,0,1
1818,D,Mainz,FC Koln,0,0
1819,H,Leverkusen,Hertha,3,1
1820,H,Wolfsburg,Hamburg,1,0
1821,A,Werder Bremen,Dortmund,1,2
1822,H,Schalke 04,Ingolstadt,1,0
1823,H,RB Leipzig,Ein Frankfurt,3,0
1824,D,Darmstadt,M'gladbach,0,0
1825,A,Augsburg,Hoffenheim,0,2
1826,A,Freiburg,Bayern Munich,1,2
1827,A,Ingolstadt,Freiburg,1,2
1828,D,Hoffenheim,Werder Bremen,1,1
1829,H,Hertha,Darmstadt,2,0
1830,D,FC Koln,Leverkusen,1,1
1831,H,Bayern Munich,RB Leipzig,3,0
1832,A,M'gladbach,Wolfsburg,1,2
1833,H,Hamburg,Schalke 04,2,1
1834,H,Ein Frankfurt,Mainz,3,0
1835,D,Dortmund,Augsburg,1,1
1836,A,Leverkusen,Ingolstadt,1,2
1837,A,Darmstadt,Bayern Munich,0,1
1838,H,Wolfsburg,Ein Frankfurt,1,0
1839,D,Werder Bremen,FC Koln,1,1
1840,D,Schalke 04,Freiburg,1,1
1841,H,RB Leipzig,Hertha,2,0
1842,H,Mainz,Hamburg,3,1
1843,H,Augsburg,M'gladbach,1,0
1844,D,Hoffenheim,Dortmund,2,2
1845,A,Schalke 04,Leverkusen,0,1
1846,H,M'gladbach,Mainz,1,0
1847,H,Ingolstadt,RB Leipzig,1,0
1848,A,Hertha,Werder Bremen,0,1
1849,H,Hamburg,Augsburg,1,0
1850,H,Freiburg,Darmstadt,1,0
1851,D,FC Koln,Dortmund,1,1
1852,H,Bayern Munich,Wolfsburg,5,0
1853,D,Ein Frankfurt,Hoffenheim,0,0
1854,A,Darmstadt,Hamburg,0,2
1855,D,Augsburg,Ein Frankfurt,1,1
