,FTR,HomeTeam,AwayTeam,FTHG,FTAG
2121,H,Valencia,Celta,3,2
2122,H,Eibar,Las Palmas,3,1
2123,A,Sp Gijon,Malaga,0,1
2124,A,Leganes,Real Madrid,2,4
2125,D,La Coruna,Granada,0,0
2126,H,Barcelona,Sevilla,3,0
2127,A,Alaves,Osasuna,0,1
2128,A,Betis,Villarreal,0,1
2129,H,Ath Madrid,Sociedad,1,0
2130,H,Ath Bilbao,Espanol,2,0
2131,H,Celta,Las Palmas,3,1
2132,H,Valencia,La Coruna,3,0
2133,D,Sevilla,Sp Gijon,0,0
2134,H,Real Madrid,Alaves,3,0
2135,A,Granada,Barcelona,1,4
2136,A,Villarreal,Eibar,2,3
2137,D,Sociedad,Leganes,1,1
2138,A,Osasuna,Ath Bilbao,1,2
2139,A,Malaga,Ath Madrid,0,2
2140,H,Espanol,Betis,2,1
2141,H,Sp Gijon,Granada,3,1
2142,D,Leganes,Malaga,0,0
2143,A,La Coruna,Celta,0,1
2144,H,Barcelona,Valencia,4,2
2145,H,Ath Madrid,Sevilla,3,1
2146,D,Eibar,Espanol,1,1
2147,H,Betis,Osasuna,2,0
2148,A,Ath Bilbao,Real Madrid,1,2
2149,H,Alaves,Sociedad,1,0
2150,H,Las Palmas,Villarreal,1,0
2151,D,Osasuna,Eibar,1,1
2152,A,Sociedad,Ath Bilbao,0,2
2153,H,Real Madrid,Betis,2,1
2154,H,La Coruna,Barcelona,2,1
2155,A,Celta,Villarreal,0,1
2156,D,Valencia,Sp Gijon,1,1
2157,D,Sevilla,Leganes,1,1
2158,A,Malaga,Alaves,1,2
2159,A,Granada,Ath Madrid,0,1
2160,H,Espanol,Las Palmas,4,3
2161,D,La Coruna,Betis,1,1
2162,D,Alaves,Sevilla,1,1
2163,A,Sp Gijon,La Coruna,0,1
2164,H,Las Palmas,Osasuna,5,2
2165,H,Ath Madrid,Valencia,3,0
2166,H,Ath Bilbao,Malaga,1,0
2167,H,Villarreal,Espanol,2,0
2168,H,Leganes,Granada,1,0
2169,A,Eibar,Real Madrid,1,4
2170,H,Barcelona,Celta,5,0
2171,A,Betis,Sociedad,2,3
2172,H,Sevilla,Ath Bilbao,1,0
2173,D,La Coruna,Ath Madrid,1,1
2174,D,Real Madrid,Las Palmas,3,3
2175,A,Osasuna,Villarreal,1,4
2176,H,Granada,Alaves,2,1
2177,D,Celta,Espanol,2,2
2178,H,Barcelona,Sp Gijon,6,1
2179,H,Valencia,Leganes,1,0
2180,D,Sociedad,Eibar,2,2
2181,A,Malaga,Betis,1,2
2182,A,Villarreal,Real Madrid,2,3
2183,D,Sp Gijon,Celta,1,1
2184,H,Espanol,Osasuna,3,0
2185,A,Ath Madrid,Barcelona,1,2
2186,H,Ath Bilbao,Granada,3,1
2187,H,Leganes,La Coruna,4,0
2188,H,Eibar,Malaga,3,0
2189,A,Betis,Sevilla,1,2
2190,H,Alaves,Valencia,2,1
2191,A,Las Palmas,Sociedad,0,1
2192,H,Valencia,Real Madrid,2,1
2193,H,Malaga,Las Palmas,2,1
2194,H,Valencia,Ath Bilbao,2,0
2195,A,Sociedad,Villarreal,0,1
2196,H,Celta,Osasuna,3,0
2197,H,Barcelona,Leganes,2,1
2198,A,Sp Gijon,Ath Madrid,1,4
2199,H,Sevilla,Eibar,2,0
2200,H,Real Madrid,Espanol,2,0
2201,A,La Coruna,Alaves,0,1
2202,H,Granada,Betis,4,1
2203,H,Eibar,Granada,4,0
2204,D,Villarreal,Malaga,1,1
2205,A,Leganes,Sp Gijon,0,2
2206,A,Las Palmas,Sevilla,0,1
2207,H,Ath Madrid,Celta,3,2
2208,A,Osasuna,Real Madrid,1,3
2209,D,Betis,Valencia,0,0
2210,H,Ath Bilbao,La Coruna,2,1
2211,A,Alaves,Barcelona,0,6
2212,A,Espanol,Sociedad,1,2
2213,H,Granada,Las Palmas,1,0
2214,A,Sp Gijon,Alaves,2,4
2215,H,Sociedad,Osasuna,3,2
2216,D,Sevilla,Villarreal,0,0
2217,A,Valencia,Eibar,0,4
2218,A,Malaga,Espanol,0,1
2219,H,Barcelona,Ath Bilbao,3,0
2220,H,Ath Madrid,Leganes,2,0
2221,H,Las Palmas,Valencia,3,1
2222,H,Real Madrid,Sociedad,3,0
2223,H,Espanol,Sevilla,3,1
2224,D,Betis,Barcelona,1,1
2225,H,Ath Bilbao,Sp Gijon,2,1
2226,H,Villarreal,Granada,2,0
2227,A,Leganes,Celta,0,2
2228,H,Eibar,La Coruna,3,1
2229,D,Alaves,Ath Madrid,0,0
2230,D,Osasuna,Malaga,1,1
2231,H,Sociedad,Celta,1,0
2232,A,Osasuna,Sevilla,3,4
2233,A,Eibar,Barcelona,0,4
2234,D,Betis,Sp Gijon,0,0
2235,D,Ath Bilbao,Ath Madrid,2,2
2236,A,Villarreal,Valencia,0,2
2237,H,Real Madrid,Malaga,2,1
2238,H,Espanol,Granada,3,1
2239,D,Alaves,Leganes,2,2
2240,D,Las Palmas,La Coruna,1,1
2241,A,Malaga,Sociedad,0,2
2242,H,Valencia,Espanol,2,1
2243,A,Sp Gijon,Eibar,2,3
2244,H,Sevilla,Real Madrid,2,1
2245,D,Granada,Osasuna,1,1
2246,H,Celta,Alaves,1,0
2247,D,Leganes,Ath Bilbao,0,0
2248,D,La Coruna,Villarreal,0,0
2249,H,Barcelona,Las Palmas,5,0
2250,H,Ath Madrid,Betis,1,0
2251,D,Osasuna,Valencia,3,3
2252,D,Villarreal,Barcelona,1,1
2253,H,Celta,Malaga,3,1
2254,H,Betis,Leganes,2,0
2255,D,Ath Bilbao,Alaves,0,0
2256,A,Sociedad,Sevilla,0,4
2257,H,Real Madrid,Granada,5,0
2258,H,Las Palmas,Sp Gijon,1,0
2259,A,Eibar,Ath Madrid,0,2
2260,D,Espanol,La Coruna,1,1
2261,H,Ath Bilbao,Celta,2,1
2262,D,Leganes,Eibar,1,1
2263,H,La Coruna,Osasuna,2,0
2264,H,Barcelona,Espanol,4,1
2265,A,Sp Gijon,Villarreal,1,3
2266,H,Sevilla,Malaga,4,1
2267,A,Granada,Sociedad,0,2
2268,H,Ath Madrid,Las Palmas,1,0
2269,H,Alaves,Betis,1,0
2270,H,Villarreal,Ath Madrid,3,0
2271,H,Espanol,Sp Gijon,2,1
2272,D,Eibar,Alaves,0,0
2273,A,Celta,Sevilla,0,3
2274,H,Betis,Ath Bilbao,1,0
2275,H,Sociedad,Valencia,3,2
2276,H,Real Madrid,La Coruna,3,2
2277,A,Osasuna,Barcelona,0,3
2278,D,Las Palmas,Leganes,1,1
2279,D,Malaga,Granada,1,1
2280,H,La Coruna,Sociedad,5,1
2281,D,Valencia,Malaga,2,2
2282,H,Sp Gijon,Osasuna,3,1
2283,D,Betis,Celta,3,3
2284,H,Ath Bilbao,Eibar,3,1
2285,D,Alaves,Las Palmas,1,1
2286,D,Leganes,Villarreal,0,0
2287,H,Granada,Sevilla,2,1
2288,D,Barcelona,Real Madrid,1,1
2289,D,Ath Madrid,Espanol,0,0
2290,H,Las Palmas,Ath Bilbao,3,1
2291,A,Villarreal,Alaves,0,2
2292,D,Sociedad,Barcelona,1,1
2293,A,Osasuna,Ath Madrid,0,3
2294,H,Celta,Granada,3,1
2295,H,Sevilla,Valencia,2,1
2296,H,Real Madrid,Sp Gijon,2,1
2297,H,Malaga,La Coruna,4,3
2298,H,Espanol,Leganes,3,0
2299,H,Eibar,Betis,3,1
2300,H,Leganes,Osasuna,2,0
2301,D,Valencia,Granada,1,1
2302,A,Sp Gijon,Sociedad,1,3
2303,H,Ath Bilbao,Villarreal,1,0
2304,A,Alaves,Espanol,0,1
2305,A,La Coruna,Sevilla,2,3
2306,H,Eibar,Celta,1,0
2307,D,Barcelona,Malaga,0,0
2308,A,Ath Madrid,Real Madrid,0,3
2309,H,Betis,Las Palmas,2,0
2310,H,Villarreal,Betis,2,0
2311,A,Sevilla,Barcelona,1,2
2312,H,Real Madrid,Leganes,3,0
2313,D,Espanol,Ath Bilbao,0,0
2314,H,Celta,Valencia,2,1
2315,H,Sociedad,Ath Madrid,2,0
2316,A,Osasuna,Alaves,0,1
2317,H,Las Palmas,Eibar,1,0
2318,D,Granada,La Coruna,1,1
2319,H,Malaga,Sp Gijon,3,2
2320,D,La Coruna,Valencia,1,1
2321,D,Las Palmas,Celta,3,3
2322,H,Eibar,Villarreal,2,1
2323,A,Betis,Espanol,0,1
2324,D,Ath Bilbao,Osasuna,1,1
2325,D,Sp Gijon,Sevilla,1,1
2326,H,Barcelona,Granada,1,0
2327,H,Ath Madrid,Malaga,4,2
2328,A,Alaves,Real Madrid,1,4
2329,A,Leganes,Sociedad,0,2
2330,H,Villarreal,Las Palmas,2,1
2331,H,Sevilla,Ath Madrid,1,0
2332,H,Real Madrid,Ath Bilbao,2,1
2333,H,Malaga,Leganes,4,0
2334,H,Celta,La Coruna,4,1
2335,A,Valencia,Barcelona,2,3
2336,H,Sociedad,Alaves,3,0
2337,D,Granada,Sp Gijon,0,0
2338,D,Espanol,Eibar,3,3
2339,A,Osasuna,Betis,1,2
2340,A,Eibar,Osasuna,2,3
2341,H,Villarreal,Celta,5,0
2342,A,Sp Gijon,Valencia,1,2
2343,H,Ath Bilbao,Sociedad,3,2
2344,D,Alaves,Malaga,1,1
2345,A,Leganes,Sevilla,2,3
2346,A,Betis,Real Madrid,1,6
2347,H,Barcelona,La Coruna,4,0
2348,H,Ath Madrid,Granada,7,1
2349,D,Las Palmas,Espanol,0,0
2350,A,Valencia,Ath Madrid,0,2
2351,D,Real Madrid,Eibar,1,1
2352,H,Malaga,Ath Bilbao,2,1
2353,D,Espanol,Villarreal,0,0
2354,H,Celta,Barcelona,4,3
2355,H,Sevilla,Alaves,2,1
2356,D,Osasuna,Las Palmas,2,2
2357,H,La Coruna,Sp Gijon,2,1
2358,A,Granada,Leganes,0,1
2359,H,Sociedad,Betis,1,0
2360,H,Alaves,Granada,3,1
2361,H,Villarreal,Osasuna,3,1
2362,A,Leganes,Valencia,1,2
2363,A,Espanol,Celta,0,2
2364,H,Ath Madrid,La Coruna,1,0
2365,A,Sp Gijon,Barcelona,0,5
2366,D,Las Palmas,Real Madrid,2,2
2367,H,Eibar,Sociedad,2,0
2368,H,Ath Bilbao,Sevilla,3,1
2369,H,Betis,Malaga,1,0
2370,H,Valencia,Alaves,2,1
2371,A,Osasuna,Espanol,1,2
2372,A,La Coruna,Leganes,1,2
2373,H,Sociedad,Las Palmas,4,1
2374,D,Real Madrid,Villarreal,1,1
2375,A,Granada,Ath Bilbao,1,2
2376,H,Celta,Sp Gijon,2,1
2377,D,Barcelona,Ath Madrid,1,1
2378,H,Sevilla,Betis,1,0
2379,H,Malaga,Eibar,2,1
2380,D,Alaves,La Coruna,0,0
2381,H,Villarreal,Sociedad,2,1
2382,D,Osasuna,Celta,0,0
2383,A,Espanol,Real Madrid,0,2
2384,H,Ath Bilbao,Valencia,2,1
2385,A,Leganes,Barcelona,1,5
2386,H,Las Palmas,Malaga,1,0
2387,D,Eibar,Sevilla,1,1
2388,H,Ath Madrid,Sp Gijon,5,0
2389,D,Betis,Granada,2,2
2390,A,Valencia,Betis,2,3
2391,H,Sp Gijon,Leganes,2,1
2392,A,La Coruna,Ath Bilbao,0,1
2393,A,Granada,Eibar,1,2
2394,H,Sevilla,Las Palmas,2,1
2395,H,Real Madrid,Osasuna,5,2
2396,A,Malaga,Villarreal,0,2
2397,A,Celta,Ath Madrid,0,4
2398,A,Barcelona,Alaves,1,2
2399,D,Sociedad,Espanol,1,1
2400,D,Villarreal,Sevilla,0,0
2401,H,Las Palmas,Granada,5,1
2402,A,Ath Bilbao,Barcelona,0,1
2403,D,Alaves,Sp Gijon,0,0
2404,H,Real Madrid,Celta,2,1
2405,A,Osasuna,Sociedad,0,2
2406,D,Leganes,Ath Madrid,0,0
2407,H,Eibar,Valencia,1,0
2408,D,Espanol,Malaga,2,2
2409,D,Betis,La Coruna,0,0
2410,A,Valencia,Las Palmas,2,4
2411,A,Celta,Leganes,0,1
2412,H,Sp Gijon,Ath Bilbao,2,1
2413,A,Sociedad,Real Madrid,0,3
2414,D,Ath Madrid,Alaves,1,1
2415,H,Sevilla,Espanol,6,4
2416,D,Granada,Villarreal,1,1
2417,H,Barcelona,Betis,6,2
2418,D,Malaga,Osasuna,1,1
2419,H,La Coruna,Eibar,2,1
2420,H,Vallecano,Levante,3,1
2421,H,Sp Gijon,Villarreal,2,0
2422,H,Malaga,Las Palmas,4,1
2423,H,Espanol,Eibar,4,2
2424,H,Betis,Getafe,2,1
2425,A,La Coruna,Real Madrid,0,2
2426,A,Granada,Barcelona,0,3
2427,H,Ath Madrid,Celta,2,0
2428,H,Ath Bilbao,Sevilla,3,1
2429,A,Valencia,Sociedad,0,1
2430,A,Villarreal,La Coruna,0,2
2431,H,Sociedad,Vallecano,2,1
2432,A,Sevilla,Granada,1,4
2433,H,Real Madrid,Valencia,3,2
2434,H,Levante,Ath Madrid,2,1
2435,D,Las Palmas,Ath Bilbao,0,0
2436,D,Getafe,Sp Gijon,1,1
2437,D,Eibar,Betis,1,1
2438,H,Celta,Malaga,1,0
2439,H,Barcelona,Espanol,5,0
2440,H,Malaga,Levante,3,1
2441,A,Valencia,Villarreal,0,2
2442,A,La Coruna,Getafe,0,2
2443,H,Espanol,Sevilla,1,0
2444,H,Ath Bilbao,Celta,2,1
2445,A,Sociedad,Real Madrid,0,1
2446,H,Granada,Las Palmas,3,2
2447,A,Betis,Barcelona,0,2
2448,H,Ath Madrid,Vallecano,1,0
2449,H,Sp Gijon,Eibar,2,0
2450,H,Celta,Granada,2,1
2451,D,Villarreal,Sociedad,0,0
2452,H,Sevilla,Betis,2,0
2453,D,Levante,Ath Bilbao,2,2
2454,D,Getafe,Valencia,2,2
2455,A,Vallecano,Real Madrid,2,3
2456,D,Eibar,La Coruna,1,1
2457,H,Barcelona,Sp Gijon,6,0
2458,H,Ath Madrid,Malaga,1,0
2459,H,Las Palmas,Espanol,4,0
2460,A,Sociedad,Getafe,1,2
2461,H,Granada,Levante,5,1
2462,H,Valencia,Eibar,4,0
2463,H,Sp Gijon,Sevilla,2,1
2464,H,Real Madrid,Villarreal,3,0
2465,D,Malaga,Vallecano,1,1
2466,A,La Coruna,Barcelona,0,8
2467,A,Ath Bilbao,Ath Madrid,0,1
2468,D,Espanol,Celta,1,1
2469,H,Betis,Las Palmas,1,0
2470,H,Vallecano,Villarreal,2,1
2471,D,Sevilla,La Coruna,1,1
2472,A,Malaga,Ath Bilbao,0,1
2473,A,Barcelona,Valencia,1,2
2474,H,Ath Madrid,Granada,3,0
2475,D,Las Palmas,Sp Gijon,1,1
2476,A,Getafe,Real Madrid,1,5
2477,H,Eibar,Sociedad,2,1
2478,D,Celta,Betis,1,1
2479,H,Levante,Espanol,2,1
2480,A,La Coruna,Las Palmas,1,3
2481,H,Villarreal,Getafe,2,0
2482,H,Valencia,Sevilla,2,1
2483,A,Sp Gijon,Celta,0,1
2484,H,Ath Bilbao,Vallecano,1,0
2485,H,Sociedad,Barcelona,1,0
2486,H,Real Madrid,Eibar,4,0
2487,A,Espanol,Ath Madrid,1,3
2488,H,Betis,Levante,1,0
2489,D,Granada,Malaga,0,0
2490,D,Levante,Sp Gijon,0,0
2491,A,Sevilla,Sociedad,1,2
2492,D,Malaga,Espanol,1,1
2493,A,Eibar,Villarreal,1,2
2494,D,Ath Bilbao,Granada,1,1
2495,H,Las Palmas,Valencia,2,1
2496,D,Celta,La Coruna,1,1
2497,A,Barcelona,Real Madrid,1,2
2498,H,Ath Madrid,Betis,5,1
2499,H,Vallecano,Getafe,2,0
2500,D,Villarreal,Barcelona,2,2
2501,A,Valencia,Celta,0,2
2502,H,Real Madrid,Sevilla,4,0
2503,H,Espanol,Ath Bilbao,2,1
2504,H,Sp Gijon,Ath Madrid,2,1
2505,A,Sociedad,Las Palmas,0,1
2506,H,La Coruna,Levante,2,1
2507,D,Granada,Vallecano,2,2
2508,A,Betis,Malaga,0,1
2509,D,Getafe,Eibar,1,1
2510,D,Granada,Espanol,1,1
2511,H,Sevilla,Villarreal,4,2
2512,H,Levante,Valencia,1,0
2513,A,Las Palmas,Real Madrid,1,2
2514,H,Ath Bilbao,Betis,3,1
2515,D,Vallecano,Eibar,1,1
2516,H,Celta,Sociedad,1,0
2517,H,Barcelona,Getafe,6,0
2518,H,Ath Madrid,La Coruna,3,0
2519,H,Malaga,Sp Gijon,1,0
2520,H,Espanol,Vallecano,2,1
2521,A,Valencia,Ath Madrid,1,3
2522,A,Sp Gijon,Ath Bilbao,0,2
2523,D,Sociedad,Levante,1,1
2524,A,Eibar,Barcelona,0,4
2525,H,Betis,Granada,2,0
2526,A,Villarreal,Las Palmas,0,1
2527,H,Real Madrid,Celta,7,1
2528,D,La Coruna,Malaga,3,3
2529,D,Getafe,Sevilla,1,1
2530,A,Vallecano,Barcelona,1,5
2531,H,Granada,Sp Gijon,2,0
2532,A,Espanol,Betis,0,3
2533,H,Sevilla,Eibar,1,0
2534,A,Malaga,Valencia,1,2
2535,A,Levante,Real Madrid,1,3
2536,D,Celta,Villarreal,0,0
2537,H,Ath Bilbao,La Coruna,4,1
2538,H,Las Palmas,Getafe,4,0
2539,H,Ath Madrid,Sociedad,3,0
2540,H,Villarreal,Levante,3,0
2541,A,Valencia,Ath Bilbao,0,3
2542,A,La Coruna,Granada,0,1
2543,H,Barcelona,Sevilla,2,1
2544,A,Sp Gijon,Espanol,2,4
2545,D,Sociedad,Malaga,1,1
2546,A,Real Madrid,Ath Madrid,0,1
2547,A,Getafe,Celta,0,1
2548,D,Betis,Vallecano,2,2
2549,A,Eibar,Las Palmas,0,1
2550,D,Vallecano,Sevilla,2,2
2551,D,Malaga,Real Madrid,1,1
2552,A,Granada,Valencia,1,2
2553,D,Ath Madrid,Villarreal,0,0
2554,A,Ath Bilbao,Sociedad,0,1
2555,A,Las Palmas,Barcelona,1,2
2556,H,Espanol,La Coruna,1,0
2557,H,Celta,Eibar,3,2
2558,D,Betis,Sp Gijon,1,1
2559,H,Levante,Getafe,3,0
2560,A,Sp Gijon,Barcelona,1,3
2561,H,Sociedad,Granada,3,0
2562,H,Sevilla,Las Palmas,2,0
2563,A,Getafe,Ath Madrid,0,1
2564,H,Eibar,Levante,2,0
2565,H,Barcelona,Celta,6,1
2566,H,Villarreal,Malaga,1,0
2567,H,Valencia,Espanol,2,1
2568,H,Real Madrid,Ath Bilbao,4,2
2569,D,La Coruna,Betis,2,2
2570,D,Sp Gijon,Vallecano,2,2
2571,A,Espanol,Sociedad,0,5
2572,A,Levante,Barcelona,0,2
2573,A,Granada,Real Madrid,1,2
2574,D,Celta,Sevilla,1,1
2575,H,Betis,Valencia,1,0
2576,H,Vallecano,Las Palmas,2,0
2577,D,Sp Gijon,La Coruna,1,1
2578,H,Ath Madrid,Eibar,3,1
2579,D,Ath Bilbao,Villarreal,0,0
2580,H,Malaga,Getafe,3,0
2581,D,La Coruna,Vallecano,2,2
2582,A,Valencia,Sp Gijon,0,1
2583,H,Sevilla,Levante,3,1
2584,H,Real Madrid,Espanol,6,0
2585,H,Las Palmas,Celta,2,1
2586,H,Villarreal,Granada,1,0
2587,H,Sociedad,Betis,2,1
2588,A,Getafe,Ath Bilbao,0,1
2589,A,Eibar,Malaga,1,2
2590,H,Barcelona,Ath Madrid,2,1
2591,H,Levante,Las Palmas,3,2
2592,D,La Coruna,Valencia,1,1
2593,D,Betis,Real Madrid,1,1
2594,D,Ath Madrid,Sevilla,0,0
2595,H,Ath Bilbao,Eibar,5,2
2596,H,Vallecano,Celta,3,0
2597,A,Malaga,Barcelona,1,2
2598,H,Granada,Getafe,3,2
2599,D,Espanol,Villarreal,2,2
2600,H,Sp Gijon,Sociedad,5,1
2601,H,Eibar,Granada,5,1
2602,D,Valencia,Vallecano,2,2
2603,H,Real Madrid,Sp Gijon,5,1
2604,A,Las Palmas,Ath Madrid,0,3
2605,H,Getafe,Espanol,3,1
2606,H,Barcelona,Ath Bilbao,6,0
2607,D,Villarreal,Betis,0,0
2608,D,Sociedad,La Coruna,1,1
2609,H,Sevilla,Malaga,2,1
2610,H,Celta,Levante,4,3
2611,H,Villarreal,Sp Gijon,2,0
2612,H,Sociedad,Valencia,2,0
2613,D,Las Palmas,Malaga,1,1
2614,H,Eibar,Espanol,2,1
2615,A,Celta,Ath Madrid,0,2
2616,H,Sevilla,Ath Bilbao,2,0
2617,H,Real Madrid,La Coruna,5,0
2618,H,Levante,Vallecano,2,1
2619,H,Getafe,Betis,1,0
2620,H,Barcelona,Granada,4,0
2621,A,Sp Gijon,Getafe,1,2
2622,D,Vallecano,Sociedad,2,2
2623,D,Valencia,Real Madrid,2,2
2624,A,La Coruna,Villarreal,1,2
2625,H,Granada,Sevilla,2,1
2626,A,Betis,Eibar,0,4
2627,D,Ath Bilbao,Las Palmas,2,2
2628,H,Malaga,Celta,2,0
2629,D,Espanol,Barcelona,0,0
2630,H,Ath Madrid,Levante,1,0
2631,H,Villarreal,Valencia,1,0
2632,A,Vallecano,Ath Madrid,0,2
2633,H,Sevilla,Espanol,2,0
2634,H,Real Madrid,Sociedad,3,1
2635,A,Levante,Malaga,0,1
2636,H,Las Palmas,Granada,4,1
2637,D,Getafe,La Coruna,0,0
2638,H,Eibar,Sp Gijon,2,0
2639,A,Celta,Ath Bilbao,0,1
2640,H,Barcelona,Betis,4,0
2641,A,Sociedad,Villarreal,0,2
2642,H,Real Madrid,Vallecano,10,2
2643,H,Malaga,Ath Madrid,1,0
2644,A,Granada,Celta,0,2
2645,H,Ath Bilbao,Levante,2,0
2646,D,Valencia,Getafe,2,2
2647,H,La Coruna,Eibar,2,0
2648,H,Espanol,Las Palmas,1,0
2649,D,Betis,Sevilla,0,0
2650,H,Villarreal,Real Madrid,1,0
2651,A,Vallecano,Malaga,1,2
2652,D,Eibar,Valencia,1,1
2653,H,Ath Madrid,Ath Bilbao,2,1
2654,H,Sevilla,Sp Gijon,2,0
2655,A,Levante,Granada,1,2
2656,H,Las Palmas,Betis,1,0
2657,H,Celta,Espanol,1,0
2658,D,Barcelona,La Coruna,2,2
2659,D,Getafe,Sociedad,1,1
2660,D,Espanol,Levante,1,1
2661,H,Villarreal,Vallecano,2,1
2662,H,Sp Gijon,Las Palmas,3,1
2663,H,Sociedad,Eibar,2,1
2664,D,Ath Bilbao,Malaga,0,0
2665,D,Valencia,Barcelona,1,1
2666,H,Real Madrid,Getafe,4,1
2667,D,La Coruna,Sevilla,1,1
2668,A,Granada,Ath Madrid,0,2
2669,D,Betis,Celta,1,1
2670,A,Vallecano,Ath Bilbao,0,3
2671,H,Sevilla,Valencia,1,0
2672,H,Getafe,Villarreal,2,0
2673,A,Eibar,Real Madrid,0,2
2674,D,Malaga,Granada,2,2
2675,A,Las Palmas,La Coruna,0,2
2676,H,Celta,Sp Gijon,2,1
2677,H,Barcelona,Sociedad,4,0
2678,H,Ath Madrid,Espanol,1,0
2679,A,Levante,Betis,0,1
2680,D,Getafe,Vallecano,1,1
2681,D,Villarreal,Eibar,1,1
2682,A,Sp Gijon,Levante,0,3
2683,H,Granada,Ath Bilbao,2,0
2684,A,Betis,Ath Madrid,0,1
2685,D,Valencia,Las Palmas,1,1
2686,H,Sociedad,Sevilla,2,0
2687,A,Real Madrid,Barcelona,0,4
2688,H,La Coruna,Celta,2,0
2689,H,Espanol,Malaga,2,0
2690,H,Sevilla,Real Madrid,3,2
2691,H,Barcelona,Villarreal,3,0
2692,H,Ath Madrid,Sp Gijon,1,0
2693,H,Ath Bilbao,Espanol,2,1
2694,H,Vallecano,Granada,2,1
2695,A,Malaga,Betis,0,1
2696,D,Levante,La Coruna,1,1
2697,H,Eibar,Getafe,3,1
2698,A,Celta,Valencia,1,5
2699,H,Las Palmas,Sociedad,2,0
2700,H,Sp Gijon,Malaga,1,0
2701,D,Espanol,Granada,1,1
2702,H,Eibar,Vallecano,1,0
2703,A,Betis,Ath Bilbao,1,3
2704,H,Villarreal,Sevilla,2,1
2705,H,Valencia,Levante,3,0
2706,A,Sociedad,Celta,2,3
2707,H,Real Madrid,Las Palmas,3,1
2708,A,Getafe,Barcelona,0,2
2709,D,La Coruna,Ath Madrid,1,1
2710,H,Ath Bilbao,Sp Gijon,3,0
2711,A,Levante,Sociedad,0,4
2712,D,Las Palmas,Villarreal,0,0
2713,H,Barcelona,Eibar,3,1
2714,H,Ath Madrid,Valencia,2,1
2715,H,Sevilla,Getafe,5,0
2716,H,Malaga,La Coruna,2,0
2717,D,Granada,Betis,1,1
2718,A,Celta,Real Madrid,1,3
2719,H,Vallecano,Espanol,3,0
2720,D,Sp Gijon,Granada,3,3
2721,A,Villarreal,Celta,1,2
2722,A,Sociedad,Ath Madrid,0,2
2723,D,La Coruna,Ath Bilbao,2,2
2724,H,Getafe,Las Palmas,4,0
2725,H,Valencia,Malaga,3,0
2726,H,Real Madrid,Levante,3,0
2727,D,Eibar,Sevilla,1,1
2728,A,Betis,Espanol,1,3
2729,H,Barcelona,Vallecano,5,2
2730,A,Vallecano,Betis,0,2
2731,H,Levante,Villarreal,1,0
2732,D,Ath Madrid,Real Madrid,1,1
2733,H,Ath Bilbao,Valencia,3,1
2734,H,Sevilla,Barcelona,2,1
2735,H,Malaga,Sociedad,3,1
2736,A,Las Palmas,Eibar,0,2
2737,D,Granada,La Coruna,1,1
2738,A,Espanol,Sp Gijon,1,2
2739,D,Celta,Getafe,0,0
2740,A,Sp Gijon,Betis,1,2
2741,D,Sociedad,Ath Bilbao,0,0
2742,H,La Coruna,Espanol,3,0
2743,H,Getafe,Levante,3,0
2744,H,Villarreal,Ath Madrid,1,0
2745,H,Sevilla,Vallecano,3,2
2746,D,Real Madrid,Malaga,0,0
2747,D,Eibar,Celta,1,1
2748,H,Barcelona,Las Palmas,2,1
2749,H,Valencia,Granada,1,0
2750,A,Betis,La Coruna,1,2
2751,H,Vallecano,Sp Gijon,2,1
2752,A,Malaga,Villarreal,0,1
2753,D,Levante,Eibar,2,2
2754,H,Las Palmas,Sevilla,2,0
2755,H,Celta,Barcelona,4,1
2756,A,Ath Bilbao,Real Madrid,1,2
2757,A,Granada,Sociedad,0,3
2758,H,Espanol,Valencia,1,0
2759,H,Ath Madrid,Getafe,2,0
2760,H,Villarreal,Ath Bilbao,3,1
2761,A,Sevilla,Celta,1,2
2762,A,Las Palmas,Vallecano,0,1
2763,A,La Coruna,Sp Gijon,2,3
2764,H,Barcelona,Levante,4,1
2765,D,Valencia,Betis,0,0
2766,A,Sociedad,Espanol,2,3
2767,H,Real Madrid,Granada,1,0
2768,A,Eibar,Ath Madrid,0,2
2769,H,Getafe,Malaga,1,0
2770,A,Vallecano,La Coruna,1,3
2771,D,Malaga,Eibar,0,0
2772,A,Granada,Villarreal,1,3
2773,D,Celta,Las Palmas,3,3
2774,H,Ath Bilbao,Getafe,3,1
2775,A,Sp Gijon,Valencia,0,1
2776,A,Espanol,Real Madrid,0,6
2777,H,Betis,Sociedad,1,0
2778,A,Ath Madrid,Barcelona,1,2
2779,D,Levante,Sevilla,1,1
2780,D,Valencia,La Coruna,1,1
2781,A,Sevilla,Ath Madrid,0,3
2782,D,Las Palmas,Levante,0,0
2783,A,Getafe,Granada,1,2
2784,H,Eibar,Ath Bilbao,2,0
2785,D,Sociedad,Sp Gijon,0,0
2786,H,Real Madrid,Betis,5,0
2787,H,Celta,Vallecano,3,0
2788,H,Barcelona,Malaga,1,0
2789,H,Villarreal,Espanol,3,1
2790,A,Granada,Eibar,1,3
2791,D,Sp Gijon,Real Madrid,0,0
2792,A,Levante,Celta,1,2
2793,D,Betis,Villarreal,1,1
2794,A,Ath Bilbao,Barcelona,0,1
2795,D,Vallecano,Valencia,0,0
2796,D,La Coruna,Sociedad,0,0
